date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:56:05	109925/109925	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-1ad65%22	https://demo.themefisher.com/navigator/images/slider/video-player-thumb.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/slider/video-player-thumb.jpg	(from https://demo.themefisher.com/navigator/)
01:56:06	28836/28836	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-70a4%22	https://demo.themefisher.com/navigator/images/about/about-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/about/about-2.jpg	(from https://demo.themefisher.com/navigator/)
01:56:06	38815/38815	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-979f%22	https://demo.themefisher.com/navigator/images/portfolio/portfolio-1.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/portfolio/portfolio-1.jpg	(from https://demo.themefisher.com/navigator/)
01:56:07	47259/47259	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-b89b%22	https://demo.themefisher.com/navigator/images/portfolio/portfolio-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/portfolio/portfolio-2.jpg	(from https://demo.themefisher.com/navigator/)
01:56:07	110278/110278	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-1aec6%22	https://demo.themefisher.com/navigator/images/portfolio/portfolio-3.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/portfolio/portfolio-3.jpg	(from https://demo.themefisher.com/navigator/)
01:56:08	34332/34332	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-861c%22	https://demo.themefisher.com/navigator/images/portfolio/portfolio-5.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/portfolio/portfolio-5.jpg	(from https://demo.themefisher.com/navigator/)
01:56:08	47011/47011	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-b7a3%22	https://demo.themefisher.com/navigator/images/portfolio/portfolio-4.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/portfolio/portfolio-4.jpg	(from https://demo.themefisher.com/navigator/)
01:56:08	75512/75512	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-126f8%22	https://demo.themefisher.com/navigator/images/team/member-1.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/team/member-1.jpg	(from https://demo.themefisher.com/navigator/)
01:56:08	55177/55177	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-d789%22	https://demo.themefisher.com/navigator/images/team/member-3.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/team/member-3.jpg	(from https://demo.themefisher.com/navigator/)
01:56:08	33049/33049	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-8119%22	https://demo.themefisher.com/navigator/images/team/member-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/team/member-2.jpg	(from https://demo.themefisher.com/navigator/)
01:56:09	58431/58431	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-e43f%22	https://demo.themefisher.com/navigator/images/team/member-4.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/team/member-4.jpg	(from https://demo.themefisher.com/navigator/)
01:56:09	13934/13934	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-366e%22	https://demo.themefisher.com/navigator/images/client-logo/clients-1.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/client-logo/clients-1.jpg	(from https://demo.themefisher.com/navigator/)
01:56:09	14571/14571	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-38eb%22	https://demo.themefisher.com/navigator/images/client-logo/clients-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/client-logo/clients-2.jpg	(from https://demo.themefisher.com/navigator/)
01:56:10	24983/24983	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-6197%22	https://demo.themefisher.com/navigator/images/blog/post-1.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/blog/post-1.jpg	(from https://demo.themefisher.com/navigator/)
01:56:10	25373/25373	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-631d%22	https://demo.themefisher.com/navigator/images/blog/post-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/blog/post-2.jpg	(from https://demo.themefisher.com/navigator/)
01:56:11	21485/21485	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-53ed%22	https://demo.themefisher.com/navigator/images/blog/post-3.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/blog/post-3.jpg	(from https://demo.themefisher.com/navigator/)
01:56:11	104797/104797	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-1995d%22	https://demo.themefisher.com/navigator/plugins/jquery/jquery.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/jquery/jquery.min.js	(from https://demo.themefisher.com/navigator/)
01:56:11	81864/81864	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-13fc8%22	https://demo.themefisher.com/navigator/plugins/bootstrap/bootstrap.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/bootstrap/bootstrap.min.js	(from https://demo.themefisher.com/navigator/)
01:56:11	1770/1770	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-6ea%22	https://demo.themefisher.com/navigator/plugins/parallax/jquery.parallax-1.1.3.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/parallax/jquery.parallax-1.1.3.js	(from https://demo.themefisher.com/navigator/)
01:56:12	9372/9372	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-249c%22	https://demo.themefisher.com/navigator/plugins/lightbox2/dist/js/lightbox.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/lightbox2/dist/js/lightbox.min.js	(from https://demo.themefisher.com/navigator/)
01:56:12	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-a76f%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick.min.js	(from https://demo.themefisher.com/navigator/)
01:56:13	88604/88604	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-15a1c%22	https://demo.themefisher.com/navigator/plugins/mixitup/dist/mixitup.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/mixitup/dist/mixitup.min.js	(from https://demo.themefisher.com/navigator/)
01:56:13	4556/4556	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-11cc%22	https://demo.themefisher.com/navigator/plugins/smooth-scroll/dist/js/smooth-scroll.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/smooth-scroll/dist/js/smooth-scroll.min.js	(from https://demo.themefisher.com/navigator/)
01:56:13	41094/41094	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-a086%22	https://demo.themefisher.com/navigator/plugins/form-validation/jquery.form.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/form-validation/jquery.form.js	(from https://demo.themefisher.com/navigator/)
01:56:13	21068/21068	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-524c%22	https://demo.themefisher.com/navigator/plugins/form-validation/jquery.validate.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/form-validation/jquery.validate.min.js	(from https://demo.themefisher.com/navigator/)
01:56:14	110418/110418	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-1af52%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/jquery.themepunch.tools.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/jquery.themepunch.tools.min.js	(from https://demo.themefisher.com/navigator/)
01:56:14	64855/64855	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-fd57%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/jquery.themepunch.revolution.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/jquery.themepunch.revolution.min.js	(from https://demo.themefisher.com/navigator/)
01:56:15	5388/5388	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-150c%22	https://demo.themefisher.com/navigator/js/script.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/js/script.js	(from https://demo.themefisher.com/navigator/)
01:56:15	8281/8281	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-2059%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.actions.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.actions.min.js	(from https://demo.themefisher.com/navigator/)
01:56:15	7601/7601	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-1db1%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.carousel.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.carousel.min.js	(from https://demo.themefisher.com/navigator/)
01:56:15	3748/3748	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-ea4%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.kenburn.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.kenburn.min.js	(from https://demo.themefisher.com/navigator/)
01:56:50	55994/55994	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-daba%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.layeranimation.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.layeranimation.min.js	(from https://demo.themefisher.com/navigator/)
01:56:51	26095/26095	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-65ef%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.migration.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.migration.min.js	(from https://demo.themefisher.com/navigator/)
01:56:52	26095/26095	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-65ef%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.navigation.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.navigation.min.js	(from https://demo.themefisher.com/navigator/)
01:56:52	10925/10925	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-2aad%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.parallax.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.parallax.min.js	(from https://demo.themefisher.com/navigator/)
01:56:52	29395/29395	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-72d3%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.slideanims.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.slideanims.min.js	(from https://demo.themefisher.com/navigator/)
01:56:53	24321/24321	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ebb2f1-5f01%22	https://demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.video.min.js	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/js/extensions/revolution.extension.video.min.js	(from https://demo.themefisher.com/navigator/)
01:58:36	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-2f68%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons.eot?5510888	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons90c6.eot	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
01:58:37	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2f1-1d70%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons.woff?5510888	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons90c6.woff	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
01:58:38	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-2ec0%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons.ttf?5510888	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons90c6.ttf	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:00:37	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ebb2f1-357b%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons.svg?5510888	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/revicons/revicons90c6.svg	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:00:38	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-146%22	https://demo.themefisher.com/navigator/plugins/revo-slider/css/openhand.cur	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/css/openhand.cur	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:00:38	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-146%22	https://demo.themefisher.com/navigator/plugins/revo-slider/css/closedhand.cur	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/css/closedhand.cur	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:00:39	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:00:44%20GMT	https://demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile.png	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:01:09	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:00:44%20GMT	https://demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile_white.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile_white.png	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:01:10	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:01:15%20GMT	https://demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile_3x3.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile_3x3.42.delayed	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:01:10	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:01:15%20GMT	https://demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile_3x3_white.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/assets/gridtile_3x3_white.png	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:01:10	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:01:15%20GMT	https://demo.themefisher.com/navigator/plugins/revo-slider/assets/coloredbg.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/assets/coloredbg.png	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:01:11	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2261ebb2f1-9f1%22	https://demo.themefisher.com/navigator/plugins/revo-slider/assets/loader.gif	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/assets/loader.gif	(from https://demo.themefisher.com/navigator/plugins/revo-slider/css/settings.css)
02:01:11	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-e538%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.eot	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
02:01:13	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-e538%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroked41d.eot	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
02:01:13	58556/58556	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2f1-e4bc%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.woff?d7yf1v	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.woff	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
02:01:28	58480/58480	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-e470%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.ttf	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
02:01:39	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ebb2f1-280b4%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.svg	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
02:01:40	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-2876e%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.6.3	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont5b62.eot	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/css/font-awesome.min.css)
02:01:40	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-2876e%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont.eot?	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/css/font-awesome.min.css)
02:01:40	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2261ebb2f1-12d68%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont5b62.woff2	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/css/font-awesome.min.css)
02:01:41	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2f1-17ee8%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.6.3	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont5b62.woff	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/css/font-awesome.min.css)
